,location,date,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_partly_vaccinated,people_partly_vaccinated_per_hundred
0,Afghanistan,2021-05-11,55624.0,0.14,393254.0,0.9871966230662816
1,Afghanistan,2021-05-20,77560.0,0.19,392781.0,0.9860092378071098
2,Afghanistan,2021-05-24,96910.0,0.24,379457.0,0.9525616242908198
3,Afghanistan,2021-05-26,111082.0,0.28,368290.0,0.9245287887957423
4,Afghanistan,2021-05-27,113739.0,0.29,365835.0,0.918365932957969
5,Afghanistan,2021-05-30,119926.0,0.3,360300.0,0.9044712661302396
6,Afghanistan,2021-06-02,144600.0,0.36,337090.0,0.8462065475987857
7,Afghanistan,2021-06-03,148505.0,0.37,333295.0,0.8366798519147327
8,Afghanistan,2021-06-08,158343.0,0.4,324609.0,0.8148751407917595
9,Afghanistan,2021-06-14,177266.0,0.44,307471.0,0.7718531353547902
10,Afghanistan,2021-06-22,183762.0,0.46,398366.0,1.0000294210470138
11,Afghanistan,2021-06-27,186260.0,0.47,463174.0,1.1627187738512563
12,Afghanistan,2021-06-30,187654.0,0.47,511546.0,1.284148371645461
13,Afghanistan,2021-07-05,189322.0,0.48,537027.0,1.3481140456178855
14,Afghanistan,2021-07-07,199250.0,0.5,535963.0,1.34544305636681
15,Afghanistan,2021-07-11,219159.0,0.55,523775.0,1.314847175735127
16,Afghanistan,2021-08-20,430744.0,1.08,339798.0,0.8530045164821625
17,Afghanistan,2021-11-14,3188609.0,8.0,341564.0,0.8574377561601698
18,Afghanistan,2021-12-27,3753224.0,9.42,389633.0,0.9781067244965963
19,Afghanistan,2022-01-09,3809353.0,9.56,549217.0,1.3787149469060556
20,Afghanistan,2022-01-11,3814837.0,9.58,563981.0,1.4157774330929744
21,Afghanistan,2022-01-13,3823786.0,9.6,582111.0,1.461289684147488
22,Afghanistan,2022-01-17,3832821.0,9.62,600105.0,1.5064605305608867
23,Afghanistan,2022-01-19,3836731.0,9.63,613480.0,1.5400361708175947
24,Afghanistan,2022-01-24,3851307.0,9.67,635220.0,1.5946107068311153
25,Afghanistan,2022-01-26,3866279.0,9.71,645093.0,1.6193951775791138
26,Afghanistan,2022-01-27,3868832.0,9.71,648548.0,1.6280683616603793
27,Afghanistan,2022-01-31,3892831.0,9.77,661817.0,1.6613779071232773
28,Africa,2021-02-03,5.0,0.0,38741.0,0.0028206320768188824
29,Africa,2021-02-04,5.0,0.0,38741.0,0.0028206320768188824
30,Africa,2021-02-05,5.0,0.0,38741.0,0.0028206320768188824
31,Africa,2021-02-06,1586.0,0.0,37662.0,0.002742072875691199
32,Africa,2021-02-08,3980.0,0.0,35393.0,0.00257687285033558
33,Africa,2021-02-09,6700.0,0.0,32682.0,0.002379491947409585
34,Africa,2021-02-10,10335.0,0.0,29050.0,0.002115055414976086
35,Africa,2021-02-11,13867.0,0.0,25744.0,0.0018743540999361223
36,Africa,2021-02-12,13867.0,0.0,25744.0,0.0018743540999361223
37,Africa,2021-02-13,14181.0,0.0,29277.0,0.0021315826982531796
38,Africa,2021-02-15,16441.0,0.0,27026.0,0.001967693206373277
39,Africa,2021-02-16,18176.0,0.0,25298.0,0.0018418819927044756
40,Africa,2021-02-17,19512.0,0.0,27622.0,0.0020110864259025624
41,Africa,2021-02-18,22925.0,0.0,27290.0,0.0019869143640171213
42,Africa,2021-02-19,32990.0,0.0,2454582.0,0.17871177110508882
43,Africa,2021-02-20,45489.0,0.0,2536406.0,0.1846691650560356
44,Africa,2021-02-21,50463.0,0.0,2538197.0,0.1847995631368694
45,Africa,2021-02-22,68325.0,0.0,2632307.0,0.1916514689924081
46,Africa,2021-02-23,86927.0,0.01,2712823.0,0.19751363084411946
47,Africa,2021-02-24,102499.0,0.01,2988600.0,0.2175922414181594
48,Africa,2021-02-25,119792.0,0.01,3248189.0,0.2364922455530381
49,Africa,2021-02-26,183604.0,0.01,3374221.0,0.24566830972034503
50,Africa,2021-02-27,252758.0,0.02,3428311.0,0.24960646281487367
51,Africa,2021-02-28,255982.0,0.02,3432814.0,0.24993431460604876
52,Africa,2021-03-01,330257.0,0.02,3504638.0,0.25516363440381956
53,Africa,2021-03-02,394124.0,0.03,3540819.0,0.25779787949742544
54,Africa,2021-03-03,468861.0,0.03,3570273.0,0.2599423491081898
55,Africa,2021-03-04,529681.0,0.04,3603083.0,0.26233116040476007
56,Africa,2021-03-05,624742.0,0.05,3659073.0,0.26640764758839214
57,Africa,2021-03-06,705135.0,0.05,3704737.0,0.2697323254014547
58,Africa,2021-03-07,705135.0,0.05,3745747.0,0.2727181575036292
59,Africa,2021-03-08,779759.0,0.06,3945043.0,0.28722838414676427
60,Africa,2021-03-09,850734.0,0.06,3948729.0,0.28749675227962496
61,Africa,2021-03-10,1010055.0,0.07,3992122.0,0.2906560844525013
62,Africa,2021-03-11,1137129.0,0.08,3935509.0,0.2865342382491263
63,Africa,2021-03-12,1397210.0,0.1,3732567.0,0.27175855576974334
64,Africa,2021-03-13,1644318.0,0.12,3642328.0,0.265188487418899
65,Africa,2021-03-14,1644318.0,0.12,3658851.0,0.2663914843421916
66,Africa,2021-03-15,1942667.0,0.14,3457397.0,0.25172413929680115
67,Africa,2021-03-16,2146524.0,0.16,3294695.0,0.23987822720979812
68,Africa,2021-03-17,2312736.0,0.17,3175097.0,0.23117060595264455
69,Africa,2021-03-18,2321849.0,0.17,3353173.0,0.24413585924274034
70,Africa,2021-03-19,2563824.0,0.19,3183027.0,0.2317479687561131
71,Africa,2021-03-20,2634856.0,0.19,3133322.0,0.22812907617775213
72,Africa,2021-03-21,2634856.0,0.19,3154870.0,0.22969793036301564
73,Africa,2021-03-22,2728498.0,0.2,3089827.0,0.22496231764851338
74,Africa,2021-03-23,2820695.0,0.21,3071845.0,0.22365309470627243
75,Africa,2021-03-24,3089404.0,0.22,3484089.0,0.2536675148264584
76,Africa,2021-03-25,3329642.0,0.24,3304325.0,0.2405793626193065
77,Africa,2021-03-26,3503614.0,0.26,3235782.0,0.2355889239511927
78,Africa,2021-03-27,3606163.0,0.26,3357124.0,0.24442352134066014
79,Africa,2021-03-28,3608826.0,0.26,3610647.0,0.26288187569422233
80,Africa,2021-03-29,3743035.0,0.27,3563204.0,0.2594276734893098
81,Africa,2021-03-30,3870510.0,0.28,3517081.0,0.2560695770726164
82,Africa,2021-03-31,3995049.0,0.29,3750028.0,0.2730298460486038
83,Africa,2021-04-01,4097537.0,0.3,3803853.0,0.27694870517807324
84,Africa,2021-04-02,4174318.0,0.3,3804055.0,0.27696341227596744
85,Africa,2021-04-03,4226013.0,0.31,3835904.0,0.27928225564641745
86,Africa,2021-04-04,4226289.0,0.31,3905750.0,0.2843675623766901
87,Africa,2021-04-05,4285890.0,0.31,3941297.0,0.28695564756898456
88,Africa,2021-04-06,4333474.0,0.32,4188396.0,0.3049462870865466
89,Africa,2021-04-07,4399278.0,0.32,4440611.0,0.3233094093408734
90,Africa,2021-04-08,4443032.0,0.32,5085499.0,0.3702620377902055
91,Africa,2021-04-09,4477593.0,0.33,5178146.0,0.3770074263971346
92,Africa,2021-04-10,4516916.0,0.33,5260182.0,0.3829802555201286
93,Africa,2021-04-11,4531219.0,0.33,5380962.0,0.3917739351421876
94,Africa,2021-04-12,4533119.0,0.33,5489979.0,0.39971118113786563
95,Africa,2021-04-13,4546621.0,0.33,5579028.0,0.406194608664482
96,Africa,2021-04-14,4558759.0,0.33,5902602.0,0.42975319526845696
97,Africa,2021-04-15,4589663.0,0.33,5976378.0,0.4351246351409277
98,Africa,2021-04-16,4600852.0,0.33,6162421.0,0.4486699451088587
99,Africa,2021-04-17,4607983.0,0.34,6446652.0,0.46936406957199356
100,Africa,2021-04-18,4630823.0,0.34,6971194.0,0.5075546168175146
101,Africa,2021-04-19,4648624.0,0.34,7148946.0,0.5204962805050475
102,Africa,2021-04-20,4663908.0,0.34,7284685.0,0.5303790862528422
103,Africa,2021-04-21,4680066.0,0.34,7476851.0,0.5443701960247629
104,Africa,2021-04-22,4691880.0,0.34,7538782.0,0.5488792320627968
105,Africa,2021-04-23,4712634.0,0.34,7683427.0,0.55941046065141
106,Africa,2021-04-24,4727792.0,0.34,7726599.0,0.5625537023855012
107,Africa,2021-04-25,4740830.0,0.35,7779587.0,0.5664116217083498
108,Africa,2021-04-26,4755809.0,0.35,7848713.0,0.5714445070995938
109,Africa,2021-04-27,4783203.0,0.35,7963161.0,0.5797771701678617
110,Africa,2021-04-28,4828904.0,0.35,8936912.0,0.6506734636407835
111,Africa,2021-04-29,4856173.0,0.35,9007723.0,0.6558290295268376
112,Africa,2021-04-30,4883115.0,0.36,9105059.0,0.6629158121041909
113,Africa,2021-05-01,4896350.0,0.36,9206532.0,0.6703037989587131
114,Africa,2021-05-02,4904881.0,0.36,9246161.0,0.673189084020334
115,Africa,2021-05-03,4947142.0,0.36,9347214.0,0.6805464917604227
116,Africa,2021-05-04,5027649.0,0.37,9506409.0,0.692137068241907
117,Africa,2021-05-05,5082069.0,0.37,9668810.0,0.7039610652968994
118,Africa,2021-05-06,5107964.0,0.37,9776591.0,0.7118083213272449
119,Africa,2021-05-07,5166964.0,0.38,10266700.0,0.7474918908411353
120,Africa,2021-05-08,5265772.0,0.38,10321229.0,0.7514620063909883
121,Africa,2021-05-09,5518732.0,0.4,10544780.0,0.7677381768926516
122,Africa,2021-05-10,5557451.0,0.4,10941496.0,0.796622043467786
123,Africa,2021-05-11,5599564.0,0.41,11308653.0,0.8233537956535475
124,Africa,2021-05-12,5773814.0,0.42,12056775.0,0.8778226248157762
125,Africa,2021-05-13,5809850.0,0.42,12184571.0,0.8871271212637033
126,Africa,2021-05-14,5863124.0,0.43,12293282.0,0.8950420881902942
127,Africa,2021-05-15,5940500.0,0.43,12456750.0,0.9069437707574304
128,Africa,2021-05-16,5950153.0,0.43,12530853.0,0.9123390186547101
129,Africa,2021-05-17,6017432.0,0.44,12863260.0,0.9365407131581854
130,Africa,2021-05-18,6165017.0,0.45,13344024.0,0.9715438973759328
131,Africa,2021-05-19,6295276.0,0.46,13675155.0,0.9956526896174628
132,Africa,2021-05-20,6370135.0,0.46,13964721.0,1.0167352416413171
133,Africa,2021-05-21,6634192.0,0.48,14214827.0,1.0349448130567391
134,Africa,2021-05-22,6738732.0,0.49,14830825.0,1.079794035277546
135,Africa,2021-05-23,6762593.0,0.49,15008181.0,1.0927068672286129
136,Africa,2021-05-24,6836558.0,0.5,15380453.0,1.119811029343724
137,Africa,2021-05-25,6983446.0,0.51,15785722.0,1.1493176177420696
138,Africa,2021-05-26,7112926.0,0.52,15889621.0,1.1568822353861525
139,Africa,2021-05-27,7136486.0,0.52,16053280.0,1.1687978241696144
140,Africa,2021-05-28,7174630.0,0.52,16158321.0,1.1764455878819897
141,Africa,2021-05-29,7229614.0,0.53,16629147.0,1.210725212006311
142,Africa,2021-05-30,7296977.0,0.53,16765792.0,1.2206739812723835
143,Africa,2021-05-31,8432047.0,0.61,16494392.0,1.2009140487551886
144,Africa,2021-06-01,8669747.0,0.63,16812650.0,1.2240855911393351
145,Africa,2021-06-02,8853952.0,0.64,16916611.0,1.2316547228431676
146,Africa,2021-06-03,8974842.0,0.65,17137727.0,1.2477536072885325
147,Africa,2021-06-04,9103131.0,0.66,17128922.0,1.2471125379966612
148,Africa,2021-06-05,9179236.0,0.67,17168525.0,1.2499959300654837
149,Africa,2021-06-06,9372059.0,0.68,17024485.0,1.2395087499631374
150,Africa,2021-06-07,9675364.0,0.7,17000955.0,1.2377955914807146
151,Africa,2021-06-08,10230768.0,0.74,16984753.0,1.2366159657377391
152,Africa,2021-06-09,10657132.0,0.78,17163440.0,1.2496257043585937
153,Africa,2021-06-10,11002402.0,0.8,17074760.0,1.2431691427682297
154,Africa,2021-06-11,11221604.0,0.82,17009402.0,1.2384105957179024
155,Africa,2021-06-12,11341272.0,0.83,17072707.0,1.2430196691445825
156,Africa,2021-06-13,11367224.0,0.83,17091152.0,1.2443626019201155
157,Africa,2021-06-14,11826935.0,0.86,17033115.0,1.2401370779573284
158,Africa,2021-06-15,12539755.0,0.91,16585780.0,1.2075677728262328
159,Africa,2021-06-16,12739901.0,0.93,16504979.0,1.2016848608611561
160,Africa,2021-06-17,12979248.0,0.94,16409766.0,1.194752648426522
161,Africa,2021-06-18,13203558.0,0.96,16302618.0,1.1869514794900724
162,Africa,2021-06-19,13290305.0,0.97,16250796.0,1.1831784536134842
163,Africa,2021-06-20,13396618.0,0.98,16702192.0,1.2160434296581846
164,Africa,2021-06-21,13773349.0,1.0,16671097.0,1.213779483078884
165,Africa,2021-06-22,13823958.0,1.01,16685201.0,1.2148063588645233
166,Africa,2021-06-23,14022864.0,1.02,16886161.0,1.2294377370467469
167,Africa,2021-06-24,14566440.0,1.06,17135703.0,1.2476062450799297
168,Africa,2021-06-25,14738907.0,1.07,17156150.0,1.2490949383009284
169,Africa,2021-06-26,14863481.0,1.08,17090793.0,1.2443364640580166
170,Africa,2021-06-27,14955922.0,1.09,17189637.0,1.2515330402176688
171,Africa,2021-06-28,15364225.0,1.12,17229868.0,1.2544621553433108
172,Africa,2021-06-29,15450256.0,1.12,17319773.0,1.261007906017439
173,Africa,2021-06-30,15683683.0,1.14,17374920.0,1.2650230165499585
174,Africa,2021-07-01,15762643.0,1.15,17507793.0,1.274697156245453
175,Africa,2021-07-02,15829509.0,1.15,17530156.0,1.2763253484742003
176,Africa,2021-07-03,15864814.0,1.16,17702583.0,1.288879312675167
177,Africa,2021-07-04,16043230.0,1.17,17691448.0,1.2880686021056056
178,Africa,2021-07-05,16473540.0,1.2,17851283.0,1.299705775332893
179,Africa,2021-07-06,16587472.0,1.21,18048927.0,1.3140957241259235
180,Africa,2021-07-07,16687675.0,1.21,18129053.0,1.3199294910856612
181,Africa,2021-07-08,17525832.0,1.28,17464049.0,1.2715122686698002
182,Africa,2021-07-09,17639747.0,1.28,17553313.0,1.2780113497907097
183,Africa,2021-07-10,17666560.0,1.29,17606099.0,1.2818545620156643
184,Africa,2021-07-11,17692239.0,1.29,17653014.0,1.2852703219052892
185,Africa,2021-07-12,18558618.0,1.35,17496886.0,1.2739030457665839
186,Africa,2021-07-13,18779230.0,1.37,17650626.0,1.2850964577975108
187,Africa,2021-07-14,18910595.0,1.38,17689381.0,1.2879181091781442
188,Africa,2021-07-15,19327655.0,1.41,18115780.0,1.3189631182621506
189,Africa,2021-07-16,19366026.0,1.41,18153025.0,1.3216748304456543
190,Africa,2021-07-17,19420392.0,1.41,18226752.0,1.3270427027547744
191,Africa,2021-07-18,19509647.0,1.42,18313132.0,1.3333318072899083
192,Africa,2021-07-19,20108219.0,1.46,18451066.0,1.3433744253143252
193,Africa,2021-07-20,20231707.0,1.47,18582717.0,1.3529595943483015
194,Africa,2021-07-21,20246776.0,1.47,18634118.0,1.3567019683030412
195,Africa,2021-07-22,20693299.0,1.51,18944243.0,1.37928136797841
196,Africa,2021-07-23,20841487.0,1.52,19076084.0,1.3888803704212966
197,Africa,2021-07-24,20934143.0,1.52,19140139.0,1.393544049409465
198,Africa,2021-07-25,21281011.0,1.55,19161611.0,1.3951073702311645
199,Africa,2021-07-26,21482032.0,1.56,19383831.0,1.4112866340630401
200,Africa,2021-07-27,21875666.0,1.59,19864342.0,1.4462713980047122
201,Africa,2021-07-28,22035180.0,1.6,20271807.0,1.4759378714870954
202,Africa,2021-07-29,22487338.0,1.64,20655963.0,1.5039072769258408
203,Africa,2021-07-30,22627623.0,1.65,20809203.0,1.5150642852491087
204,Africa,2021-07-31,22665631.0,1.65,20900337.0,1.5216995162366622
205,Africa,2021-08-01,22833346.0,1.66,20892196.0,1.5211067910685616
206,Africa,2021-08-02,23160177.0,1.69,21236317.0,1.5461613516350674
207,Africa,2021-08-03,23939509.0,1.74,21967558.0,1.5994011188193196
208,Africa,2021-08-04,23959510.0,1.74,22239050.0,1.6191677496187236
209,Africa,2021-08-05,24409646.0,1.78,22375514.0,1.6291033407426234
210,Africa,2021-08-06,24578464.0,1.79,22432395.0,1.6332446993333039
211,Africa,2021-08-07,25102295.0,1.83,22169755.0,1.614122559774291
212,Africa,2021-08-08,25485480.0,1.86,22368160.0,1.628567915010378
213,Africa,2021-08-09,25966877.0,1.89,23255027.0,1.693138409010846
214,Africa,2021-08-10,26304491.0,1.92,23283103.0,1.6951825500033029
215,Africa,2021-08-11,26481864.0,1.93,23490056.0,1.7102502630255245
216,Africa,2021-08-12,27109426.0,1.97,23899558.0,1.7400650452129098
217,Africa,2021-08-13,27295001.0,1.99,24532011.0,1.7861123134527677
218,Africa,2021-08-14,27403177.0,2.0,24616553.0,1.7922675979585478
219,Africa,2021-08-15,27577376.0,2.01,24665649.0,1.7958421508209803
220,Africa,2021-08-16,28638137.0,2.09,25332769.0,1.844413433727653
221,Africa,2021-08-17,29089148.0,2.12,25239388.0,1.837614604477881
222,Africa,2021-08-18,29892570.0,2.18,25184961.0,1.8336519152843904
223,Africa,2021-08-19,30812305.0,2.24,25116194.0,1.8286451677552453
224,Africa,2021-08-20,32201580.0,2.34,27947318.0,2.0347719886388513
225,Africa,2021-08-21,32315419.0,2.35,27985943.0,2.0375841750554935
226,Africa,2021-08-22,32543838.0,2.37,27996014.0,2.038317418535157
227,Africa,2021-08-23,33167006.0,2.41,28069893.0,2.043696357571405
228,Africa,2021-08-24,33738797.0,2.46,28063074.0,2.0431998838063548
229,Africa,2021-08-25,34825490.0,2.54,29118902.0,2.1200719915062987
230,Africa,2021-08-26,34851662.0,2.54,29298875.0,2.1331753604632517
231,Africa,2021-08-27,36356569.0,2.65,29572891.0,2.1531257571789175
232,Africa,2021-08-28,36554342.0,2.66,29825506.0,2.171518002399371
233,Africa,2021-08-29,37393287.0,2.72,29868422.0,2.174642605435141
234,Africa,2021-08-30,37670022.0,2.74,29988074.0,2.1833541582927216
235,Africa,2021-08-31,38291814.0,2.79,30205186.0,2.1991615218471554
236,Africa,2021-09-01,39236224.0,2.86,30739936.0,2.238095287188238
237,Africa,2021-09-02,39428739.0,2.87,30762615.0,2.2397464865602257
238,Africa,2021-09-03,39688353.0,2.89,30845795.0,2.2458026073663433
239,Africa,2021-09-04,42360353.0,3.08,29936237.0,2.1795800403049035
240,Africa,2021-09-05,43128762.0,3.14,30798657.0,2.2423706114231026
241,Africa,2021-09-06,43879895.0,3.19,30836215.0,2.2451051123276007
242,Africa,2021-09-07,44196477.0,3.22,30862090.0,2.2469890041989435
243,Africa,2021-09-08,44579901.0,3.25,30671104.0,2.2330838071770978
244,Africa,2021-09-09,45310152.0,3.3,30692405.0,2.234634677930778
245,Africa,2021-09-10,46105347.0,3.36,30605128.0,2.2282802651441043
246,Africa,2021-09-11,46680454.0,3.4,30592489.0,2.227360052221905
247,Africa,2021-09-12,46928118.0,3.42,31770692.0,2.3131419673713394
248,Africa,2021-09-13,47663746.0,3.47,31368714.0,2.283874988176804
249,Africa,2021-09-14,49552182.0,3.61,30469825.0,2.218429203429388
250,Africa,2021-09-15,50463694.0,3.67,30841332.0,2.2454776678717807
251,Africa,2021-09-16,51299891.0,3.74,30751051.0,2.238904541609493
252,Africa,2021-09-17,51493971.0,3.75,30711894.0,2.236053621647902
253,Africa,2021-09-18,51904050.0,3.78,30412455.0,2.2142522420126176
254,Africa,2021-09-19,52968037.0,3.86,30998070.0,2.2568893565338297
255,Africa,2021-09-20,53853782.0,3.92,30525982.0,2.222517849451378
256,Africa,2021-09-21,54155910.0,3.94,30665442.0,2.232671571591569
257,Africa,2021-09-22,55167694.0,4.02,31587191.0,2.2997817338531457
258,Africa,2021-09-23,55574419.0,4.05,33022712.0,2.404298307497273
259,Africa,2021-09-24,55688364.0,4.05,33198722.0,2.4171131406673223
260,Africa,2021-09-25,57296719.0,4.17,32442817.0,2.362077651391677
261,Africa,2021-09-26,57652464.0,4.2,32614053.0,2.3745449019610003
262,Africa,2021-09-27,59735368.0,4.35,31856595.0,2.3193963427693665
263,Africa,2021-09-28,60330984.0,4.39,31784033.0,2.3141132910990914
264,Africa,2021-09-29,60511246.0,4.41,31830663.0,2.3175083008753505
265,Africa,2021-09-30,61185820.0,4.45,32443455.0,2.362124102522649
266,Africa,2021-10-01,61320598.0,4.46,32574044.0,2.3716319500815586
267,Africa,2021-10-02,61867988.0,4.5,32568885.0,2.3712563366259354
268,Africa,2021-10-03,62176753.0,4.53,32576519.0,2.3718121484344694
269,Africa,2021-10-04,62224809.0,4.53,32585311.0,2.372452271229942
270,Africa,2021-10-05,62595382.0,4.56,32542185.0,2.3693123786369554
271,Africa,2021-10-06,63145832.0,4.6,33032570.0,2.4050160429974734
272,Africa,2021-10-07,63623275.0,4.63,34049582.0,2.4790620580644496
273,Africa,2021-10-08,64840493.0,4.72,36268130.0,2.6405888037024656
274,Africa,2021-10-09,65853108.0,4.79,35679583.0,2.597738217839542
275,Africa,2021-10-10,66033370.0,4.81,35675842.0,2.5974658452988386
276,Africa,2021-10-11,66404911.0,4.83,35571729.0,2.589885646867878
277,Africa,2021-10-12,66650909.0,4.85,35577688.0,2.5903195062557556
278,Africa,2021-10-13,67522691.0,4.92,35761877.0,2.603729831275688
279,Africa,2021-10-14,67964602.0,4.95,36836887.0,2.681998530816254
280,Africa,2021-10-15,68748191.0,5.01,36707113.0,2.672550021300829
281,Africa,2021-10-16,68802365.0,5.01,36696011.0,2.6717417133759724
282,Africa,2021-10-17,70586810.0,5.14,37213672.0,2.7094312727966936
283,Africa,2021-10-18,71225796.0,5.19,37550136.0,2.733928346984112
284,Africa,2021-10-19,71877736.0,5.23,37409064.0,2.7236572592904285
285,Africa,2021-10-20,72063490.0,5.25,38348609.0,2.792063102314997
286,Africa,2021-10-21,72850105.0,5.3,39407090.0,2.8691283680877784
287,Africa,2021-10-22,73028957.0,5.32,39438558.0,2.871419471832992
288,Africa,2021-10-23,74373539.0,5.41,40109892.0,2.9202975651878136
289,Africa,2021-10-24,75675788.0,5.51,39642378.0,2.886259079223024
290,Africa,2021-10-25,75946158.0,5.53,39598562.0,2.8830689495134685
291,Africa,2021-10-26,76668691.0,5.58,39803549.0,2.897993523157176
292,Africa,2021-10-27,76900302.0,5.6,39758692.0,2.8947276009282747
293,Africa,2021-10-28,77526961.0,5.64,40902906.0,2.9780348648384796
294,Africa,2021-10-29,80623704.0,5.87,39470837.0,2.873769622392029
295,Africa,2021-10-30,81327881.0,5.92,39302217.0,2.8614928360211764
296,Africa,2021-10-31,82019059.0,5.97,39982303.0,2.9110081398748573
297,Africa,2021-11-01,82691839.0,6.02,39999193.0,2.9122378571195715
298,Africa,2021-11-02,83364608.0,6.07,40037101.0,2.9149978406194306
299,Africa,2021-11-03,83592084.0,6.09,40112239.0,2.9204684441915636
300,Africa,2021-11-04,84490788.0,6.15,41159030.0,2.9966825912792827
301,Africa,2021-11-05,84639314.0,6.16,41154198.0,2.996330785848468
302,Africa,2021-11-06,85587382.0,6.23,41365912.0,3.011745134975017
303,Africa,2021-11-07,85823077.0,6.25,41656661.0,3.032913818171192
304,Africa,2021-11-08,86120335.0,6.27,41644073.0,3.031997318427174
305,Africa,2021-11-09,86392830.0,6.29,41594046.0,3.0283549818610807
306,Africa,2021-11-10,88548207.0,6.45,43044829.0,3.1339827422777846
307,Africa,2021-11-11,89087371.0,6.49,43952496.0,3.200067630516859
308,Africa,2021-11-12,89344593.0,6.5,43931087.0,3.1985088965623243
309,Africa,2021-11-13,90282119.0,6.57,43972610.0,3.201532078868557
310,Africa,2021-11-14,90877788.0,6.62,43852737.0,3.1928044355721914
311,Africa,2021-11-15,91570155.0,6.67,43667915.0,3.179348023458363
312,Africa,2021-11-16,91690252.0,6.68,43706762.0,3.182176373121205
313,Africa,2021-11-17,92248909.0,6.72,43575777.0,3.1726396938258303
314,Africa,2021-11-18,93611634.0,6.82,44236330.0,3.220732850436113
315,Africa,2021-11-19,93716719.0,6.82,44294169.0,3.224943958530667
316,Africa,2021-11-20,94071891.0,6.85,46121316.0,3.3579738090059617
317,Africa,2021-11-21,95026825.0,6.92,46174097.0,3.36181665719384
318,Africa,2021-11-22,95920816.0,6.98,46093250.0,3.3559303960876576
319,Africa,2021-11-23,96248704.0,7.01,46646574.0,3.39621648636085
320,Africa,2021-11-24,97283919.0,7.08,47534533.0,3.4608664860588454
321,Africa,2021-11-25,97459848.0,7.1,48230140.0,3.5115118338056703
322,Africa,2021-11-26,97826826.0,7.12,48835024.0,3.5555518744126373
323,Africa,2021-11-27,97881985.0,7.13,49304050.0,3.5897004451893864
324,Africa,2021-11-28,99291216.0,7.23,50193828.0,3.654482881575844
325,Africa,2021-11-29,100174256.0,7.29,50536462.0,3.679429177515772
326,Africa,2021-11-30,100744915.0,7.33,51077268.0,3.718803864564019
327,Africa,2021-12-01,100873945.0,7.34,51355944.0,3.7390935438350645
328,Africa,2021-12-02,101933263.0,7.42,51420199.0,3.743771784306296
329,Africa,2021-12-03,102511918.0,7.46,51993488.0,3.785511474626304
330,Africa,2021-12-04,103771536.0,7.56,52509776.0,3.823101069465794
331,Africa,2021-12-05,104071266.0,7.58,52945693.0,3.854839059528793
332,Africa,2021-12-06,104992664.0,7.64,54804960.0,3.990207484184089
333,Africa,2021-12-07,105189915.0,7.66,54944729.0,4.000383703815614
334,Africa,2021-12-08,106255000.0,7.74,55990882.0,4.0765513997723595
335,Africa,2021-12-09,107363595.0,7.82,59010578.0,4.296407660577235
336,Africa,2021-12-10,107777170.0,7.85,58956044.0,4.292437180990306
337,Africa,2021-12-11,108624922.0,7.91,59882331.0,4.359877743302593
338,Africa,2021-12-12,109144452.0,7.95,60512061.0,4.405726756950541
339,Africa,2021-12-13,109612855.0,7.98,60549017.0,4.408417427791018
340,Africa,2021-12-14,110666575.0,8.06,60966820.0,4.438836584332955
341,Africa,2021-12-15,112174221.0,8.17,60453578.0,4.401468760880522
342,Africa,2021-12-16,112493070.0,8.19,60564206.0,4.409523299622277
343,Africa,2021-12-17,112654540.0,8.2,60539359.0,4.4077142537738805
344,Africa,2021-12-18,113626538.0,8.27,60668566.0,4.417121481484821
345,Africa,2021-12-19,113855787.0,8.29,60736727.0,4.422084107720283
346,Africa,2021-12-20,115360475.0,8.4,63163967.0,4.598805178475759
347,Africa,2021-12-21,115680911.0,8.42,63247924.0,4.604917870643578
348,Africa,2021-12-22,116427355.0,8.48,63527477.0,4.625271402017857
349,Africa,2021-12-23,117646569.0,8.57,66009642.0,4.805991420059651
350,Africa,2021-12-24,118943704.0,8.66,65919398.0,4.79942098767173
351,Africa,2021-12-25,119052176.0,8.67,65847207.0,4.794164947552538
352,Africa,2021-12-26,119772455.0,8.72,65987073.0,4.804348229503348
353,Africa,2021-12-27,120129390.0,8.75,66365974.0,4.8319350319745995
354,Africa,2021-12-28,124035743.0,9.03,66102055.0,4.812719771731396
355,Africa,2021-12-29,124282698.0,9.05,65997926.0,4.80513840838179
356,Africa,2021-12-30,124831133.0,9.09,66079487.0,4.811076653982508
357,Africa,2021-12-31,126720304.0,9.23,67130016.0,4.8875629551886846
358,Africa,2022-01-01,127140998.0,9.26,67059612.0,4.882437021920665
359,Africa,2022-01-02,127440656.0,9.28,67123840.0,4.887113296591683
360,Africa,2022-01-03,127714931.0,9.3,67064493.0,4.88279239491483
361,Africa,2022-01-04,130220779.0,9.48,67125840.0,4.887258911422318
362,Africa,2022-01-05,130654950.0,9.51,66999833.0,4.878084667440394
363,Africa,2022-01-06,131403253.0,9.57,67158974.0,4.889671312321451
364,Africa,2022-01-07,131616501.0,9.58,67124378.0,4.8871524669811235
365,Africa,2022-01-08,132593965.0,9.65,67102696.0,4.885573856602208
366,Africa,2022-01-09,133060291.0,9.69,67916303.0,4.944810479356509
367,Africa,2022-01-10,135065491.0,9.83,69621991.0,5.068997213974743
368,Africa,2022-01-11,135198450.0,9.84,69544681.0,5.063368472696541
